"tanggal";"periode";"id";"nomor";"transaksi";"referensi";"model";"rekening";"debet";"credit";"kantor";"keterangan";"active";"ip";"status";"user";"created";"modified"
"2017-07-31 00:00:00";"2017.07";"KB/170731/0000";"34";;;"1.1001";"4.3000";"0";"4180000";"KSP123";"BIAYA KOMISI MAKELAR / FEE, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-31 00:00:00";"2017.07";"KB/170731/0000";"35";;;"1.1001";"4.4000";"0";"361500";"KSP123";"BIAYA ADMINISTRASI BANK, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-31 00:00:00";"2017.07";"KB/170731/0000";"36";;;"1.1001";"5.2000";"18822.26";"0";"KSP123";"PENDAPATAN BUNGA BANK, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-31 00:00:00";"2017.07";"KB/170731/0000";"37";;;"1.1001";"4.2000";"0";"153911";"KSP123";"BIAYA PERKANTORAN & UMUM, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-31 00:00:00";"2017.07";"KB/170731/0000";"38";;;"1.1001";"2.2000";"0";"155388000";"KSP123";"HUTANG DANIEL, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-31 00:00:00";"2017.07";"KB/170731/0000";"39";;;"1.1001";"2.2000";"173680000";"0";"KSP123";"HUTANG DANIEL, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-01 00:00:00";"2017.08";"KB/170801/0000";"1";;;"1.1001";"1.1001";"26567066.05";"0";"KSP123";"Saldo Awal";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-01 00:00:00";"2017.08";"KB/170801/0000";"2";;;"1.1004";"1.1004";"4400000";"0";"KSP123";"Saldo Awal";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-01 00:00:00";"2017.08";"KB/170801/0000";"3";;;"1.1004";"1.1001";"0";"3008000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-01 00:00:00";"2017.08";"KB/170801/0000";"4";;;"1.1004";"1.1001";"50000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-01 00:00:00";"2017.08";"KB/170801/0000";"5";;;"1.1004";"1.1001";"5000000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-02 00:00:00";"2017.08";"KB/170802/0000";"1";;;"1.1004";"4.3000";"0";"200000";"KSP123";"VOUCHER";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-02 00:00:00";"2017.08";"KB/170802/0000";"2";;;"1.1004";"1.1001";"767000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-02 00:00:00";"2017.08";"KB/170802/0000";"3";;;"1.1004";"4.2000";"0";"150000";"KSP123";"BIAYA PERKANTORAN & UMUM, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-04 00:00:00";"2017.08";"KB/170804/0000";"1";;;"1.1004";"1.1001";"0";"2239000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-05 00:00:00";"2017.08";"KB/170805/0000";"1";;;"1.1004";"1.1001";"0";"1300000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-05 00:00:00";"2017.08";"KB/170805/0000";"2";;;"1.1004";"4.2000";"0";"302000";"KSP123";"MATERAI";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-05 00:00:00";"2017.08";"KB/170805/0000";"3";;;"1.1004";"1.1001";"5000000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-07 00:00:00";"2017.08";"KB/170807/0000";"1";;;"1.1004";"1.1001";"1020000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-07 00:00:00";"2017.08";"KB/170807/0000";"2";;;"1.1004";"1.1001";"0";"2188000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-07 00:00:00";"2017.08";"KB/170807/0000";"3";;;"1.1004";"1.1001";"591000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-07 00:00:00";"2017.08";"KB/170807/0000";"4";;;"1.1004";"4.2000";"0";"20000";"KSP123";"AIR MINUM";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-07 00:00:00";"2017.08";"KB/170807/0000";"5";;;"1.1004";"4.2000";"0";"78000";"KSP123";"BIAYA PERKANTORAN & UMUM, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-21 00:00:00";"2017.08";"KB/170821/0000";"1";;;"1.1004";"1.1001";"0";"4229000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-21 00:00:00";"2017.08";"KB/170821/0000";"2";;;"1.1004";"1.1001";"1950000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-21 00:00:00";"2017.08";"KB/170821/0000";"3";;;"1.1004";"1.1001";"3500000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-21 00:00:00";"2017.08";"KB/170821/0000";"4";;;"1.1004";"4.2000";"0";"10000";"KSP123";"BIAYA PERKANTORAN & UMUM, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-21 00:00:00";"2017.08";"KB/170821/0000";"5";;;"1.1004";"1.1001";"1400000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-22 00:00:00";"2017.08";"KB/170822/0000";"1";;;"1.1001";"4.2000";"0";"136386";"KSP123";"BIAYA KOMUNIKASI";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-24 00:00:00";"2017.08";"KB/170824/0000";"1";;;"1.1004";"1.1001";"0";"4707000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-24 00:00:00";"2017.08";"KB/170824/0000";"2";;;"1.1001";"4.7000";"0";"12000";"KSP123";"POTONGAN PELUNASAN 60250 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-25 00:00:00";"2017.08";"KB/170825/0000";"1";;;"1.1004";"1.1001";"0";"2069000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-25 00:00:00";"2017.08";"KB/170825/0000";"2";;;"1.1004";"1.1001";"5000000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-26 00:00:00";"2017.08";"KB/170826/0000";"1";;;"1.1004";"1.1001";"7000000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-26 00:00:00";"2017.08";"KB/170826/0000";"2";;;"1.1004";"1.1001";"0";"3229000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-26 00:00:00";"2017.08";"KB/170826/0000";"3";;;"1.1004";"1.1001";"0";"4476000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-29 00:00:00";"2017.08";"KB/170829/0000";"1";;;"1.1004";"1.1001";"0";"4755000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-29 00:00:00";"2017.08";"KB/170829/0000";"2";;;"1.1004";"1.1001";"591000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-30 00:00:00";"2017.08";"KB/170830/0000";"1";;;"1.1001";"4.7000";"0";"9000";"KSP123";"POTONGAN PELUNASAN 60227 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-30 00:00:00";"2017.08";"KB/170830/0000";"2";;;"1.1001";"4.7000";"0";"7000";"KSP123";"POTONGAN PELUNASAN 60385";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-30 00:00:00";"2017.08";"KB/170830/0000";"3";;;"1.1001";"4.7000";"0";"5000";"KSP123";"POTONGAN PELUNASAN 60320 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-30 00:00:00";"2017.08";"KB/170830/0000";"4";;;"1.1001";"4.7000";"0";"7000";"KSP123";"POTONGAN PELUNASAN 60376";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-30 00:00:00";"2017.08";"KB/170830/0000";"5";;;"1.1004";"5.3000";"400000";"0";"KSP123";"PEMBAYARAN LUTFI";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-30 00:00:00";"2017.08";"KB/170830/0000";"6";;;"1.1004";"1.1001";"0";"2183000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-30 00:00:00";"2017.08";"KB/170830/0000";"7";;;"1.1004";"4.3000";"0";"210000";"KSP123";"BIAYA KOMISI MAKELAR / FEE, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-30 00:00:00";"2017.08";"KB/170830/0000";"8";;;"1.1004";"4.3000";"0";"150000";"KSP123";"BIAYA KOMISI MAKELAR / FEE, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-30 00:00:00";"2017.08";"KB/170830/0000";"9";;;"1.1004";"1.1001";"0";"250000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-30 00:00:00";"2017.08";"KB/170830/0000";"10";;;"1.1004";"1.1001";"5000000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-31 00:00:00";"2017.08";"KB/170831/0000";"1";;;"1.1001";"4.7000";"0";"7000";"KSP123";"POTONGAN PELUNASAN 60303 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-31 00:00:00";"2017.08";"KB/170831/0000";"2";;;"1.1001";"4.7000";"0";"9000";"KSP123";"POTONGAN PELUNASAN 60371";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-31 00:00:00";"2017.08";"KB/170831/0000";"3";;;"1.1001";"4.7000";"0";"5000";"KSP123";"POTONGAN PELUNASAN 60363";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-31 00:00:00";"2017.08";"KB/170831/0000";"4";;;"1.1001";"4.7000";"0";"9000";"KSP123";"POTONGAN PELUNASAN 60331";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-31 00:00:00";"2017.08";"KB/170831/0000";"5";;;"1.1001";"4.7000";"0";"23000";"KSP123";"POTONGAN PELUNASAN 60350";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-31 00:00:00";"2017.08";"KB/170831/0000";"6";;;"1.1001";"4.7000";"0";"5000";"KSP123";"POTONGAN PELUNASAN 60340";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-31 00:00:00";"2017.08";"KB/170831/0000";"7";;;"1.1001";"5.2000";"19036.69";"0";"KSP123";"PENDAPATAN BUNGA BANK, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-31 00:00:00";"2017.08";"KB/170831/0000";"8";;;"1.1001";"4.4000";"0";"381000";"KSP123";"BIAYA ADMINISTRASI BANK, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-31 00:00:00";"2017.08";"KB/170831/0000";"9";;;"1.1001";"4.1000";"0";"1500000";"KSP123";"BIAYA KARYAWAN, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-31 00:00:00";"2017.08";"KB/170831/0000";"10";;;"1.1004";"4.1000";"0";"1000000";"KSP123";"BIAYA KARYAWAN, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-31 00:00:00";"2017.08";"KB/170831/0000";"11";;;"1.1001";"4.3000";"0";"4495000";"KSP123";"BIAYA KOMISI MAKELAR / FEE, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-31 00:00:00";"2017.08";"KB/170831/0000";"12";;;"1.1001";"2.2000";"91520000";"0";"KSP123";"HUTANG DANIEL, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-31 00:00:00";"2017.08";"KB/170831/0000";"13";;;"1.1001";"2.2000";"0";"129624000";"KSP123";"HUTANG DANIEL, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-01 00:00:00";"2017.09";"KB/170901/0000";"1";;;"1.1001";"1.1001";"21389716.74";"0";"KSP123";"Saldo Awal";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-01 00:00:00";"2017.09";"KB/170901/0000";"2";;;"1.1004";"1.1004";"4916000";"0";"KSP123";"Saldo Awal";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-01 00:00:00";"2017.09";"KB/170901/0000";"3";;;"1.1004";"1.1001";"0";"2780000";"KSP123";"SETOR KE KAS BANK";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-01 00:00:00";"2017.09";"KB/170901/0000";"4";;;"1.1004";"1.1001";"591000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-01 00:00:00";"2017.09";"KB/170901/0000";"5";;;"1.1004";"4.2000";"0";"302000";"KSP123";"MATERAI";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-01 00:00:00";"2017.09";"KB/170901/0000";"6";;;"1.1004";"1.1001";"2500000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-02 00:00:00";"2017.09";"KB/170902/0000";"1";;;"1.1004";"1.1001";"10000000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-02 00:00:00";"2017.09";"KB/170902/0000";"2";;;"1.1004";"1.1001";"0";"5520000";"KSP123";"SETOR KE KAS BANK";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-02 00:00:00";"2017.09";"KB/170902/0000";"3";;;"1.1004";"1.1001";"2140000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-02 00:00:00";"2017.09";"KB/170902/0000";"4";;;"1.1004";"1.1001";"0";"513000";"KSP123";"SETOR KE KAS BANK";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-02 00:00:00";"2017.09";"KB/170902/0000";"5";;;"1.1004";"1.1001";"0";"2729000";"KSP123";"SETOR KE KAS BANK";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-02 00:00:00";"2017.09";"KB/170902/0000";"6";;;"1.1004";"1.1001";"591000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-07 00:00:00";"2017.09";"KB/170907/0000";"1";;;"1.1001";"4.7000";"0";"7000";"KSP123";"POTONGAN PELUNASAN 60314";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-09 00:00:00";"2017.09";"KB/170909/0000";"1";;;"1.1001";"4.7000";"0";"5000";"KSP123";"POTONGAN PELUNASAN 60377";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-09 00:00:00";"2017.09";"KB/170909/0000";"2";;;"1.1001";"4.7000";"0";"269000";"KSP123";"POTONGAN PELUNASAN 60254 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-14 00:00:00";"2017.09";"KB/170914/0000";"1";;;"1.1001";"4.7000";"0";"9000";"KSP123";"POTONGAN PELUNASAN 60323 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-14 00:00:00";"2017.09";"KB/170914/0000";"2";;;"1.1004";"4.2000";"0";"300000";"KSP123";"MATERAI";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-14 00:00:00";"2017.09";"KB/170914/0000";"3";;;"1.1004";"1.1001";"767000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-14 00:00:00";"2017.09";"KB/170914/0000";"4";;;"1.1004";"1.1001";"3050000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-16 00:00:00";"2017.09";"KB/170916/0000";"1";;;"1.1004";"1.1001";"307000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-16 00:00:00";"2017.09";"KB/170916/0000";"2";;;"1.1004";"1.1001";"384000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-16 00:00:00";"2017.09";"KB/170916/0000";"3";;;"1.1004";"1.1001";"0";"466000";"KSP123";"SETOR KE KAS BANK";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-16 00:00:00";"2017.09";"KB/170916/0000";"4";;;"1.1004";"4.2000";"0";"7000";"KSP123";"TEH SOSRO";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-16 00:00:00";"2017.09";"KB/170916/0000";"5";;;"1.1004";"4.2000";"0";"15000";"KSP123";"FOTO COPY";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-16 00:00:00";"2017.09";"KB/170916/0000";"6";;;"1.1004";"4.2000";"0";"103400";"KSP123";"STATIONARY";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-16 00:00:00";"2017.09";"KB/170916/0000";"7";;;"1.1004";"6.1000";"0";"20000";"KSP123";"BENDRAF";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-18 00:00:00";"2017.09";"KB/170918/0000";"1";;;"1.1001";"4.7000";"0";"10000";"KSP123";"POTONGAN PELUNASAN 60071 E";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-19 00:00:00";"2017.09";"KB/170919/0000";"1";;;"1.1004";"1.1001";"0";"3762000";"KSP123";"SETOR KE KAS BANK";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-20 00:00:00";"2017.09";"KB/170920/0000";"1";;;"1.1004";"5.3000";"2025000";"0";"KSP123";"PENDAPATAN DENDA, ";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-26 00:00:00";"2017.09";"KB/170926/0000";"1";;;"1.1004";"4.2000";"0";"15000";"KSP123";"FOTO COPY";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-26 00:00:00";"2017.09";"KB/170926/0000";"2";;;"1.1004";"1.1001";"0";"3208000";"KSP123";"SETOR KE KAS BANK";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-26 00:00:00";"2017.09";"KB/170926/0000";"3";;;"1.1004";"1.1001";"441000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-26 00:00:00";"2017.09";"KB/170926/0000";"4";;;"1.1004";"1.1001";"0";"2123000";"KSP123";"SETOR KE KAS BANK";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-26 00:00:00";"2017.09";"KB/170926/0000";"5";;;"1.1004";"1.1001";"787000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-26 00:00:00";"2017.09";"KB/170926/0000";"6";;;"1.1004";"4.2000";"0";"150000";"KSP123";"WIFI";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-30 00:00:00";"2017.09";"KB/170930/0000";"1";;;"1.1001";"4.7000";"0";"5000";"KSP123";"POTONGAN PELUNASAN 60389";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-30 00:00:00";"2017.09";"KB/170930/0000";"2";;;"1.1004";"1.1001";"1500000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-30 00:00:00";"2017.09";"KB/170930/0000";"3";;;"1.1004";"4.1000";"0";"2500000";"KSP123";"BIAYA KARYAWAN, ";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-30 00:00:00";"2017.09";"KB/170930/0000";"4";;;"1.1004";"1.1001";"0";"3240000";"KSP123";"SETOR KE KAS BANK";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-30 00:00:00";"2017.09";"KB/170930/0000";"5";;;"1.1004";"1.1001";"680000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-30 00:00:00";"2017.09";"KB/170930/0000";"6";;;"1.1004";"1.1001";"1760000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-30 00:00:00";"2017.09";"KB/170930/0000";"7";;;"1.1001";"4.4000";"0";"423000";"KSP123";"BIAYA ADMINISTRASI BANK, ";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-30 00:00:00";"2017.09";"KB/170930/0000";"8";;;"1.1001";"4.3000";"0";"4420000";"KSP123";"BIAYA KOMISI MAKELAR / FEE, ";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-30 00:00:00";"2017.09";"KB/170930/0000";"9";;;"1.1001";"5.2000";"19550.85";"0";"KSP123";"PENDAPATAN BUNGA BANK, ";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-30 00:00:00";"2017.09";"KB/170930/0000";"10";;;"1.1001";"2.2000";"96720000";"0";"KSP123";"HUTANG DANIEL, ";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-30 00:00:00";"2017.09";"KB/170930/0000";"11";;;"1.1001";"2.2000";"0";"110361000";"KSP123";"HUTANG DANIEL, ";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-01 00:00:00";"2017.10";"KB/171001/0000";"1";;;"1.1001";"1.1001";"22170267.59";"0";"KSP123";"Saldo Awal";"yes";"192.168.0.6";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-01 00:00:00";"2017.10";"KB/171001/0000";"2";;;"1.1001";"4.2000";"0";"114192";"KSP123";"BIAYA KOMUNIKASI SEPTEMBER";"yes";"192.168.0.6";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-01 00:00:00";"2017.10";"KB/171001/0000";"3";;;"1.1004";"1.1004";"4685600";"0";"KSP123";"Saldo Awal";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-02 00:00:00";"2017.10";"KB/171002/0000";"1";;;"1.1004";"4.3000";"0";"150000";"KSP123";"BIAYA KOMISI MAKELAR / FEE, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
